Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000026509,Capn2,Gene Expression,0.013294233391787858,0.02715078239689417,0.05631354604359352,1752,0.5967076362751331,1222
ENSMUSG00000109715,Gm45606,Gene Expression,0.013293948709459009,0.026714662565232583,0.05547619809361551,228,0.07211129903257196,211
ENSMUSG00000032267,Usp28,Gene Expression,0.013288127209326013,0.027045856118322664,0.0561072471064143,427,0.13819033199423839,381
ENSMUSG00000041695,Kcnj2,Gene Expression,0.013278233984837755,0.026873282637906115,0.055777401345033666,216,0.0702705391437633,205
ENSMUSG00000072582,Ptrh2,Gene Expression,0.013265812541893254,0.027432789453259998,0.05686975040643526,973,0.31890322759504525,775
ENSMUSG00000028073,Pear1,Gene Expression,0.013259604318928123,0.026228325074479697,0.0545324066724128,94,0.036091881171447925,87
ENSMUSG00000050621,Rps27rt,Gene Expression,0.013257247881091363,0.027568551169021793,0.057128133469475866,1501,0.5276270840097526,1131
ENSMUSG00000099632,2900093K20Rik,Gene Expression,0.013256719348143686,0.02738660911493862,0.0567797454493187,406,0.12777065559301476,358
ENSMUSG00000030446,Zfp273,Gene Expression,0.013254826733373904,0.02584736810053201,0.05379478576206358,112,0.0387493293421776,105
ENSMUSG00000061589,Dot1l,Gene Expression,0.01324928296232685,0.027626596424588534,0.05722854808735039,1040,0.34133162939304584,816
ENSMUSG00000030231,Plekha5,Gene Expression,0.013247169108138772,0.027656466291030357,0.057269876371628635,1245,0.42035988239289995,959
ENSMUSG00000059975,Zfp74,Gene Expression,0.013246085057053783,0.027381786782750606,0.056775477156320996,369,0.12444983837688939,339
ENSMUSG00000041658,Rragb,Gene Expression,0.013244316090408987,0.027127735293407174,0.056271425067422956,167,0.05505958210371198,157
ENSMUSG00000099481,Xndc1,Gene Expression,0.013243416344290056,0.027522115165701466,0.05703766104753061,372,0.12217914247151933,346
ENSMUSG00000020621,Rdh14,Gene Expression,0.0132332920345414,0.02784028841775754,0.057638908117949306,1448,0.469287133621417,1055
ENSMUSG00000024833,Pola2,Gene Expression,0.01323181609833401,0.027438158322847128,0.05687514121527307,200,0.07010783448459112,194
ENSMUSG00000016493,Cd46,Gene Expression,0.013222720215995548,0.027305435840355052,0.05662859619465518,145,0.048889568803582195,141
ENSMUSG00000053730,Tmem39b,Gene Expression,0.013222319144304922,0.027685864414267458,0.05732497465497991,280,0.08836657732802305,260
ENSMUSG00000029250,Polr2b,Gene Expression,0.013215436569979538,0.02805492252219266,0.05805427992321709,1666,0.5544680985132289,1210
ENSMUSG00000085024,C230035I16Rik,Gene Expression,0.013214141676524056,0.025523967148666005,0.05316479581285556,58,0.021842272586174414,57
ENSMUSG00000032312,Csk,Gene Expression,0.013213627659654623,0.028055047268190192,0.05805427992321709,1231,0.4244827093889767,959
ENSMUSG00000087020,Gm16283,Gene Expression,0.013212426823126695,0.02214603394602843,0.04668733929063192,16,0.0043926175860488775,16
ENSMUSG00000047888,Tnrc6b,Gene Expression,0.013204764941007275,0.028157830064721834,0.058231775805279384,1108,0.3698991086778398,890
ENSMUSG00000090230,Gm16315,Gene Expression,0.01320019511669788,0.01848865102504771,0.039503988212020814,11,0.003135284831561657,11
ENSMUSG00000032911,Cspg4,Gene Expression,0.013199758459832569,0.02797928542002448,0.057915006515766546,430,0.16545325609429937,372
ENSMUSG00000029787,Avl9,Gene Expression,0.013199397460813249,0.02820449453261653,0.058316539420096014,987,0.32398936260015715,809
ENSMUSG00000028030,Tbck,Gene Expression,0.013197294113272815,0.02815085705397169,0.058223216280760534,634,0.21118206270906856,552
ENSMUSG00000028076,Cd1d1,Gene Expression,0.013196724381252535,0.025557329261203243,0.05321943685040339,45,0.013913731290279521,45
ENSMUSG00000057219,Armc7,Gene Expression,0.01319262203705411,0.028028354386601118,0.05801073065870777,287,0.09059367433156129,268
ENSMUSG00000020472,Zkscan17,Gene Expression,0.01318941398835766,0.02810991492643855,0.05815024592173534,353,0.1269981058682294,331
ENSMUSG00000036568,Bicral,Gene Expression,0.01318352586853555,0.028394800681601717,0.05869820740620101,1015,0.32673471298346446,836
ENSMUSG00000031823,Zdhhc7,Gene Expression,0.013176710303405942,0.028477829693205114,0.058858001329698775,1069,0.359868210873789,860
ENSMUSG00000059820,Nkapd1,Gene Expression,0.013166422393409578,0.028453246865435933,0.05881311033338523,415,0.1330214071658817,380
ENSMUSG00000028750,Pla2g2c,Gene Expression,0.013161232357542432,0.018938040807007228,0.04038437931691473,9,0.0024079400502995878,9
ENSMUSG00000027342,Pcna,Gene Expression,0.01315344076364331,0.028784115837992452,0.059455145362529355,2066,0.7119052480280951,1383
ENSMUSG00000025858,Get4,Gene Expression,0.013152680424094431,0.028802806621596844,0.059481791237845354,3021,1.0176610743932375,1715
ENSMUSG00000039205,Ciz1,Gene Expression,0.013147795015073545,0.028792751996895127,0.059467004828009803,945,0.3090893383024406,772
ENSMUSG00000091110,Gm2832,Gene Expression,0.013143258215813637,0.011055685692755057,0.02447942740699542,4,0.0010364848320316557,4
ENSMUSG00000027194,Ttc17,Gene Expression,0.013141802355450294,0.028855088013856722,0.05958377004288597,786,0.25969026057332345,660
ENSMUSG00000038151,Prdm1,Gene Expression,0.01313965256960207,0.02320863639456361,0.04874240708340981,16,0.0049438405005050624,16
ENSMUSG00000022554,Hgh1,Gene Expression,0.013137959924226183,0.028689000939584597,0.05926463904503026,320,0.10625153663685652,299
ENSMUSG00000028719,Cmpk1,Gene Expression,0.013137328630585986,0.028984940841862095,0.05983386501760599,3272,1.0818353205315856,1806
ENSMUSG00000019715,Gle1,Gene Expression,0.01313355486367624,0.029010937136433324,0.059875195988786954,1449,0.4786497043375336,1092
ENSMUSG00000021690,Jmy,Gene Expression,0.013131348794116936,0.029013706000212913,0.059875195988786954,1088,0.37847122930559585,879
ENSMUSG00000002326,Gmpr2,Gene Expression,0.01313048845092834,0.029011844150347965,0.059875195988786954,887,0.3028558396954829,747
ENSMUSG00000023845,Lnpep,Gene Expression,0.013127792375808266,0.02908014771479106,0.060006283110954954,1936,0.6543708767585317,1315
ENSMUSG00000006127,Inpp5k,Gene Expression,0.01312008288278193,0.02915472691437193,0.0601541337480021,1228,0.4116309673918328,952
ENSMUSG00000035279,Ssc5d,Gene Expression,0.013114716506263115,0.02659952033097346,0.05525384688367227,44,0.015919650423817402,43
ENSMUSG00000109424,Gm44658,Gene Expression,0.013114004129575862,0.005696579652073375,0.013136214207228129,3,0.0010178270399056485,3
ENSMUSG00000109284,B230311B06Rik,Gene Expression,0.01311218392180883,0.028918773775994167,0.059703274892375056,242,0.09053030012661553,231
ENSMUSG00000006050,Sra1,Gene Expression,0.013108713364237695,0.02932415802363253,0.06045055668917884,2530,0.8444831281510832,1566
ENSMUSG00000038160,Atg5,Gene Expression,0.013108568842491113,0.029266919557628723,0.06036136887781594,877,0.2844316316225021,725
ENSMUSG00000002831,Plin4,Gene Expression,0.01310707327998047,0.028505266404743157,0.058908781110456034,125,0.05310868040787998,117
ENSMUSG00000008429,Herpud2,Gene Expression,0.013106498884025214,0.029324875777081205,0.06045055668917884,1296,0.43234825010977007,1009
ENSMUSG00000028684,Urod,Gene Expression,0.013106433259881096,0.029339099294231508,0.060473809160298195,1621,0.5463917501625338,1177
ENSMUSG00000087400,Gm15270,Gene Expression,0.01310467340255593,0.02697769152716334,0.05598125337308969,40,0.013421252584025876,39
ENSMUSG00000087480,Gm15910,Gene Expression,0.013103244356491293,0.006448562699648219,0.014736292781042605,4,0.0008119000469414631,4
ENSMUSG00000100789,Gm29508,Gene Expression,0.013098790124046248,0.028177498234978948,0.058266585177595115,80,0.027976231984204333,77
ENSMUSG00000026489,Coq8a,Gene Expression,0.013093425531094141,0.029466952225873477,0.060731246642089155,1265,0.41317722007959756,946
ENSMUSG00000078877,Gm14295,Gene Expression,0.013093031013923406,0.029309679505011177,0.060437424044057976,404,0.1295184137080381,365
ENSMUSG00000037211,Spry1,Gene Expression,0.013086527540097585,0.029253447600544824,0.060339641315822576,291,0.10118304098179391,264
ENSMUSG00000001348,Acp5,Gene Expression,0.013084384656568698,0.026511655602358797,0.055076898846684104,35,0.012527654204029978,34
ENSMUSG00000074406,Zfp628,Gene Expression,0.013083702416664601,0.029221008967542428,0.060278783836649426,315,0.10658198411158902,300
ENSMUSG00000044583,Tlr7,Gene Expression,0.013082192432687807,0.02744654259408974,0.05688678077612789,58,0.02408331759069522,56
ENSMUSG00000087467,Gm13601,Gene Expression,0.013067507632572794,0.019875816338833507,0.04223071371031085,9,0.002551739483743717,9
ENSMUSG00000036860,Mrpl55,Gene Expression,0.013062663721391162,0.02988137858107298,0.061542159555845945,2341,0.7755777630701592,1489
ENSMUSG00000042138,Msantd2,Gene Expression,0.013051813176325915,0.02974835691811606,0.06128662700820059,346,0.1113771872180106,319
ENSMUSG00000001420,Tmem79,Gene Expression,0.01304914403170862,0.02331705654563243,0.04895009295661891,16,0.005660638103705415,16
ENSMUSG00000025956,Mettl21a,Gene Expression,0.013035123512690573,0.029984227529314733,0.06174779173639153,378,0.12169859337322422,330
ENSMUSG00000031644,Nek1,Gene Expression,0.013034538627001423,0.030099160303541428,0.06195963419598748,612,0.191147087375588,521
ENSMUSG00000025227,Mfsd13a,Gene Expression,0.013034362654940922,0.030166934205496432,0.06209292619153579,889,0.2910988442571221,729
ENSMUSG00000097558,Gm26902,Gene Expression,0.013027675507604303,0.027654987943766196,0.057269876371628635,43,0.013386410155355069,42
ENSMUSG00000002289,Angptl4,Gene Expression,0.01302744589024168,0.02932096365159076,0.06045055668917884,108,0.0414694516813888,102
ENSMUSG00000036550,Cnot1,Gene Expression,0.013025836632939927,0.03033490039851028,0.0624136398384572,2259,0.7497867239305935,1456
ENSMUSG00000062300,Nectin2,Gene Expression,0.013024762845805128,0.030033809908857068,0.061843699585803304,327,0.10833473531013676,290
ENSMUSG00000078185,Chml,Gene Expression,0.013023054351886477,0.030064868110010856,0.061895245059831946,313,0.10548779940891881,283
ENSMUSG00000018899,Irf1,Gene Expression,0.013021946295892288,0.029687760939140828,0.061167923050216545,149,0.05171793324657931,143
ENSMUSG00000023988,Bysl,Gene Expression,0.013020401690709166,0.03033886791730822,0.06241555202214902,986,0.3276590993828763,776
ENSMUSG00000039942,Ptger4,Gene Expression,0.013019015063272276,0.028292229421344572,0.05849205607649219,48,0.014717877770057279,47
ENSMUSG00000028069,Gpatch4,Gene Expression,0.01301651509197429,0.030343804714702216,0.062419457700895395,660,0.22437593974821912,562
ENSMUSG00000030826,Bcat2,Gene Expression,0.013015816951024535,0.03021156906890865,0.06217856891922053,328,0.11011359308557464,304
ENSMUSG00000025921,Rdh10,Gene Expression,0.01300956727636023,0.03022632657195712,0.06220270991628639,306,0.09744630988516678,275
ENSMUSG00000118038,Gm9895,Gene Expression,0.013002450735038272,0.028581974420144096,0.05905542416649304,49,0.0209876912319395,49
ENSMUSG00000022018,Rgcc,Gene Expression,0.013000111061267763,0.03063320674109349,0.0629895505243744,1631,0.5863748987097768,1165
ENSMUSG00000044819,Oxgr1,Gene Expression,0.012998048879559151,0.022115012504007492,0.046626725870518256,11,0.0027923882315954445,11
ENSMUSG00000078317,F8a,Gene Expression,0.012993812958365422,0.030693035037894667,0.06310625618680024,1043,0.33846249605338136,840
ENSMUSG00000035572,Dcaf10,Gene Expression,0.012993632969377007,0.030564712104335756,0.06286129196831253,495,0.15658937051636299,448
ENSMUSG00000042719,Naa25,Gene Expression,0.012985871895051392,0.03077099971131725,0.06326022396370475,968,0.31153449487219725,779
ENSMUSG00000093910,Zfp853,Gene Expression,0.012983342769189426,0.029485013807374116,0.060762375730634345,92,0.03217322335496432,90
ENSMUSG00000096727,Psmb9,Gene Expression,0.012972372614660175,0.029295784313986495,0.06041483567020062,76,0.02709300627109417,71
ENSMUSG00000040093,Bmf,Gene Expression,0.012969231353692243,0.029179880315471696,0.06019998606156362,64,0.022097019943630444,61
ENSMUSG00000075000,Nrbf2,Gene Expression,0.01296854042702824,0.03099941670264328,0.0637043129678007,1012,0.33477380625812125,819
ENSMUSG00000018932,Map2k3,Gene Expression,0.012965663363448468,0.03090000783140434,0.0635063786402932,461,0.14803814577352536,416
ENSMUSG00000021177,Tdp1,Gene Expression,0.012962235793986506,0.030852567917969198,0.06342156847175898,324,0.1082796206449269,300
ENSMUSG00000004018,Fancl,Gene Expression,0.012957914320671449,0.030885163444798414,0.06348222089143958,348,0.10888718599009767,318
ENSMUSG00000001062,Vps9d1,Gene Expression,0.012955501444021451,0.03117826362734477,0.06403341477158563,1568,0.5287616946373715,1121
ENSMUSG00000042487,Leo1,Gene Expression,0.01295470554579493,0.031151305439413246,0.06398444500572942,858,0.29318436110072693,707
ENSMUSG00000012483,Rpa3,Gene Expression,0.012953498590993859,0.031106700287405697,0.0639183887481959,595,0.19944418344077747,526
ENSMUSG00000058388,Phtf1,Gene Expression,0.012946903660299545,0.0312679083039058,0.06421110637699327,1118,0.3615269070810628,875
ENSMUSG00000057778,Cyb5d2,Gene Expression,0.012942059534052903,0.03111658145370222,0.06393229816830268,377,0.13519377688414286,341
ENSMUSG00000037946,Fgd3,Gene Expression,0.012941458033475406,0.03061853772521217,0.06296568959226816,128,0.0494738512848086,124
ENSMUSG00000099644,Gm28626,Gene Expression,0.01293928064086331,0.019747934238366627,0.041976364303466525,8,0.002604602299143989,8
ENSMUSG00000071847,Apcdd1,Gene Expression,0.012936541528218269,0.031278085865409366,0.06422558680849276,472,0.1641168717542562,415
ENSMUSG00000031826,Usp10,Gene Expression,0.01292720309905926,0.03152258612790071,0.06468884321362423,1360,0.4561101651907644,1044
ENSMUSG00000035232,Pdk3,Gene Expression,0.012918695838640566,0.031629353539612604,0.06489498043721176,1016,0.35191287466371246,818
ENSMUSG00000016552,Foxred2,Gene Expression,0.01291591288416152,0.031371209362534236,0.06439106055988643,268,0.08465464410570096,249
ENSMUSG00000071064,Zfp827,Gene Expression,0.012910267054235114,0.031673824822089136,0.06497973408677843,612,0.2029673759594837,535
ENSMUSG00000039218,Srrm2,Gene Expression,0.01290890702044855,0.031803984362488436,0.06522070819953707,2788,0.9437636825102894,1654
ENSMUSG00000026956,Uap1l1,Gene Expression,0.012902618694854675,0.03175181214620393,0.06512021850170845,767,0.25942629559783076,651
ENSMUSG00000025050,Pcgf6,Gene Expression,0.012900962904298192,0.031728075233236286,0.06508453096271655,458,0.14456694409405937,408
ENSMUSG00000022999,Lmbr1l,Gene Expression,0.012898819262093617,0.031453255108782496,0.06455301428120155,221,0.06952756336968213,203
ENSMUSG00000070319,Eif3g,Gene Expression,0.01289480534496151,0.03199752202239514,0.06556523961979711,3492,1.169706520248597,1870
ENSMUSG00000085207,Gm11767,Gene Expression,0.012886490033874556,0.030052214312024317,0.06187539495151609,57,0.01965102220215086,56
ENSMUSG00000021906,Oxnad1,Gene Expression,0.012883977743604723,0.031934790538119096,0.0654628154874395,440,0.14618934966951871,393
ENSMUSG00000059327,Eda,Gene Expression,0.012882990528667633,0.031142334621746093,0.06397241500541463,103,0.03480626936193627,102
ENSMUSG00000024817,Uhrf2,Gene Expression,0.012880861122750381,0.03211804463145107,0.06579907348509481,1081,0.35040907642159774,847
ENSMUSG00000002835,Chaf1a,Gene Expression,0.012875228784057766,0.03128480652169041,0.0642329667381179,116,0.03831396051342653,114
ENSMUSG00000030220,Arhgdib,Gene Expression,0.012874177546120788,0.03197041568439407,0.06552276734040222,388,0.1418269857573713,334
ENSMUSG00000099924,Gm28320,Gene Expression,0.012873768363646537,0.027912658180379468,0.05778291512068882,21,0.008402264898396206,21
ENSMUSG00000036214,Znrd1as,Gene Expression,0.01286893574527763,0.03194969889551924,0.06548684167510199,239,0.0765337828007978,228
ENSMUSG00000040414,Slc25a28,Gene Expression,0.012868209773366937,0.032306470369318996,0.06617189703562208,1296,0.43193574217926567,985
ENSMUSG00000029082,Bst1,Gene Expression,0.01286548532511975,0.02161841168425771,0.0456499794060428,12,0.004021681340551011,12
ENSMUSG00000024096,Ralbp1,Gene Expression,0.01286089648789381,0.032429458522047705,0.06641056577720773,2352,0.8003805636448179,1484
ENSMUSG00000027518,1700021F07Rik,Gene Expression,0.012859805512866298,0.009991302926191326,0.022265031707959064,6,0.0030489661413383405,5
ENSMUSG00000037344,Slc12a9,Gene Expression,0.01285917557294689,0.03236677933845522,0.06628881614287949,782,0.27348519584426007,662
ENSMUSG00000031311,Nono,Gene Expression,0.012857172692840783,0.032487413478037075,0.06650935949106065,3094,1.0418388644450178,1736
ENSMUSG00000016554,Eif3d,Gene Expression,0.012854941339427363,0.03250995108855226,0.06654223723853916,3122,1.0577181952033208,1765
ENSMUSG00000031700,Gpt2,Gene Expression,0.01285484494641512,0.03248130357031842,0.06650347822888396,1704,0.606590820474401,1217
ENSMUSG00000044042,Fmn1,Gene Expression,0.012848830878540106,0.03209356484412407,0.0657554798202538,224,0.07086183261663866,206
ENSMUSG00000050737,Ptges,Gene Expression,0.012846590837078942,0.031745682680750065,0.06511414786275253,135,0.042398184471415065,125
ENSMUSG00000030413,Pglyrp1,Gene Expression,0.012844957837044365,0.03249957848776819,0.0665276345608519,599,0.22114526241573734,509
ENSMUSG00000097926,Gm26575,Gene Expression,0.012843515985475855,0.01784676037991373,0.038271800129952786,7,0.0021968496559961305,7
